ability_id,attack_type,damage_type,en
2517310396956672,Ranged,Energy,Snipe
2821552995303424,Ranged,Energy,Wrist Laser
3485821227237376,Melee,Energy,Overhead Slash
3237370254065664,Tech,Energy,Rail Shot
2789057272741888,Ranged,Energy,Ranged Attack
3131155712835584,Tech,Kinetic,Lacerate
2762192252305408,Melee,Energy,Assault
3230485421490176,Tech,Kinetic,Stockstrike
2522545962090496,Force,Energy,Ball Lightning Passive
2023500827066368,Melee,Energy,Maul
811804653518848,Melee,Energy,Hilt Strike
2494250717544448,Force,Internal,Standard Force Internal Damage
3411415213801472,Melee,Energy,Melee Attack
3154769443028992,Force,Kinetic,Missile Burst
2816089796902912,Tech,Kinetic,Defensive Systems
831428359094272,Tech,Elemental,JMT-R9 Predator Probe
2769098559717376,Melee,Energy,Slash
3633267454509056,Melee,Energy,Force Leap
2996624452222976,Tech,Kinetic,Sting
3174169810305282,Tech,Elemental,Burning (Tech)
3298869890777088,Ranged,Energy,Rifle Shot
3288570559201538,Force,Energy,Shocked
3441789222518784,Ranged,Energy,Ranged Attack
3340397929562370,Force,Kinetic,Smash
2998471288160256,Tech,Energy,Black Obtuse
829688897339392,Ranged,Energy,Rapid Shots
3069505752268800,Ranged,Energy,Railgun
2006887893565440,Melee,Energy,Big Swipe
3154765148061696,Tech,Elemental,Flame Burst
3372232227160064,Ranged,Energy,Ranged Attack
3302129770954752,Tech,Energy,Energy Surge
2877250131197952,Tech,Kinetic,Channeled Pulse
3274448706732032,Force,Internal,Activating
2519049858711827,Tech,Internal,Poisoned (Tech)
3032418709667840,Force,Elemental,Spit
3765204554874880,Tech,Kinetic,V-6 Cartel Waste Grenade
2877232951328768,Ranged,Energy,Ranged Attack
3238199182753792,Tech,Kinetic,Pump Action
2851110960234496,Melee,Energy,Melee attack
2996160595755008,Force,Kinetic,Force Control
3014620365193216,Force,Internal,Strangle
3257788528590848,Tech,Kinetic,V-7 Cartel Waste Grenade
884690248531968,Melee,Energy,vaverone_leap
829383954661376,Melee,Energy,Sweeping Slash
2853851149369344,Ranged,Energy,Hammer Shot
2879208636284928,Tech,Kinetic,Concussion
3286607759147008,Tech,Energy,Eye Lasers
807827513802752,Melee,Energy,Vicious Slash
2508746232168708,Ranged,Energy,Burning
3213004904595456,Melee,Energy,Laser Burst
2778298379665408,Tech,Kinetic,Tunneling Drill
2763278879031296,Ranged,Energy,Ranged Attack
3428436169195520,Melee,Energy,Static Discharge
3417496887492608,Force,Energy,Mass Barrage
3025662726111232,Force,Kinetic,Slam
1533410698854400,Tech,Kinetic,Missile Blast!!!!
3277755831549952,Tech,Kinetic,Boom Thuk
2854306415902720,Melee,Energy,Arcing Slash
2813757629661184,Melee,Energy,Rush
2161498126286848,Melee,Energy,Cleave
3770474479747072,Ranged,Energy,Full Auto
3175866322386944,Tech,Kinetic,V-6 Cartel Waste Grenade
3215410086281216,Tech,Kinetic,Energy Disk
3230970752794624,Force,Kinetic,Devour Lifeforce
1977862504579072,Melee,Energy,Saber Strike
2522228134510592,Ranged,Energy,Hammer Shot
3010583095934976,Melee,Energy,Melee Attack
813565590110208,Melee,Energy,Melee Attack
3724037293342720,Melee,Energy,Double Strike
3130786345648128,Force,Kinetic,Bullet Hell
3258372644143104,Tech,Kinetic,Rocket Launcher
2748220723691776,Force,Internal,Poisoned
2748220723691520,Melee,Energy,Poisoned
3394944014221312,Tech,Internal,Corrosive Mine
3347025064099840,Tech,Kinetic,Dread Bomb
812023696851204,Tech,Internal,Bleeding (Physical)
812023696850944,Melee,Energy,Rake
2878066174984192,Ranged,Energy,Sweeping Gunfire
3409216190545920,Force,Elemental,Force Melt
3025675611013120,Force,Kinetic,Slam
814892735004672,Ranged,Energy,Snipe
2268687625093120,Ranged,Energy,Laser Cannon
3555618740764672,Force,Kinetic,Crush
3218163160318228,Tech,Elemental,Frostbitten (Physical)
3218163160317952,Tech,Elemental,Cryoban Spray
3012777824223232,Tech,Elemental,Radioactive Emission
3014521580945408,Melee,Energy,Saber Strike
2465809444110336,Tech,Kinetic,Debilitate
3307734703276032,Ranged,Energy,Terminate
2991547800879104,Tech,Kinetic,Rectractable Blade
2878920873476096,Ranged,Energy,Overload Shot
2956118615654400,Tech,Elemental,Acid Spit
3315521478983680,Force,Elemental,Spit
3291448187289600,God,God,Sudden Death Toxic Contamination
2876992433160192,Ranged,Energy,Ranged Attack
3492027454980096,Ranged,Energy,Hammer Attack
2467076459462912,Tech,Internal,Indoctrinated (Crushed)
2855410222497792,Force,Kinetic,Gift of the Masters
3436360383856640,Melee,Energy,Thrash
2777705674178850,Tech,Elemental,Incendiary Missile
2777705674178852,Tech,Elemental,Burning (Physical)
3408391556825348,Tech,Internal,Stunned
3231464674033664,Melee,Energy,Ravaging Strikes
2779363531554816,Melee,Energy,Surge
3141661202841859,Force,Kinetic,Overcharge
2925224915894272,Tech,Internal,Backstab
3258853680480256,Tech,Energy,Isotope Release
3052922883538944,Force,Elemental,Scream
3679816310063104,Ranged,Energy,Full Auto
3404208258678784,Tech,Kinetic,V-6 Cartel Waste Grenade
3322951772405760,Force,Elemental,Mass Force Storm
3051295090933760,Tech,Elemental,Phasic Spit Pool
2064861362126848,Melee,Energy,Sweeping Slash
2777920422543360,Tech,Kinetic,Missile Blast
2058096788635914,Force,Kinetic,Stunned
3553445487312896,Force,Kinetic,Destruction of All
1978051483140359,Force,Internal,Bleeding
1978051483140096,Melee,Energy,Vicious Bite
3213404336553984,Tech,Kinetic,Mini-Missile Barrage
2768965415731200,Tech,Energy,Energy Surge
3399286226157568,Ranged,Energy,Hammer Shot
3071502912061440,Tech,Kinetic,Rocket Launcher
3145702767067136,Ranged,Energy,Rifle Shot
2518285354532864,Tech,Kinetic,Force Push
3213649149689856,Tech,Kinetic,Armblade Strike
3145926105366528,Tech,Kinetic,The End
3399071477792768,Tech,Elemental,Vomit Pool
2262704735649792,Force,Energy,Force Lightning
2765903104049152,Tech,Kinetic,Heatseekers
3002431248007168,Tech,Energy,Electrify
3598014362943748,Tech,Elemental,Burning
2996482718302208,Ranged,Energy,Rifle Shot
2295131738734592,Force,Kinetic,Smash
3221856832192512,Tech,Kinetic,Refracted Shots
3396090770489344,Tech,Elemental,Barrel Throw
3245131259969810,Force,Elemental,Expiatory Mote
3245131259969536,Force,Elemental,Expiatory Mote
2626613019672576,Tech,Internal,Toxic Pool
2879041132560384,Force,Kinetic,Blade Storm
3052918588571648,Force,Elemental,Scream
3347617769586688,Ranged,Energy,Ranged Attack
2531071472173056,Ranged,Energy,Ranged Attack
2302342988824576,Tech,Kinetic,Sacrifice
3271897496158208,Melee,Energy,Melee Attack
2852695803166979,Tech,Elemental,Burning
2852695803166720,Tech,Elemental,Scorch Shot
3021823025348608,Force,Elemental,Force Lightning
2027628290637824,Tech,Internal,Carbonize
2468291935207687,Force,Kinetic,Buried
3021711356198912,Force,Energy,Pummel
3234797568655360,Tech,Elemental,Plasma Burst
811778883715340,Tech,Internal,Bleeding (Physical)
811778883715072,Tech,Kinetic,Retractable Blade
3784076641173504,Force,Kinetic,Izax's Hunger
959933780590592,Melee,Energy,Shredding Claws
3012610320498688,Tech,Kinetic,Dread Bomb
2853941343682560,Ranged,Energy,Ranged Attack
2995146983473152,Ranged,Energy,Bullet Pummel
2695637439086592,Tech,Energy,Wynz-Tek Neural Shock Disruptor
2522550257057792,Force,Energy,Ball Lightning Passive
3632739173531648,Melee,Energy,Threatening Strike
3404238323449856,Tech,Kinetic,V-6 Seismic Grenade
2302519082483970,Tech,Elemental,Burning (Tech)
2302519082483712,Tech,Elemental,Flame Burst
2304447522799616,Tech,Energy,Ground Arc
3010737714757896,Force,Kinetic,Corrosive Slime (Any)
3280418711273472,Tech,Elemental,Cryoban Mortar Blast
3756180828585984,Ranged,Energy,Calculated Precision
3221710803304448,Tech,Kinetic,Surgical Shots
814016561676288,Tech,Kinetic,Grenade Pack Mark I
1971089341153280,Force,Energy,Spike_singlesaber
2693026098970624,Tech,Energy,Mining Beam
2879165686611968,Tech,Kinetic,Stockstrike
2766135032283136,Tech,Energy,Energy Surge
2505078330097926,Tech,Elemental,Radiation Burns (Tech)
3041146083213312,Force,Kinetic,Slam
2074353239851008,Force,Kinetic,Backhand
2450652504523026,Tech,Elemental,Burning (Tech)
807243398250496,Ranged,Energy,Quickdraw
3448953227968512,God,God,Ravenous Maelstrom
947955116802048,Ranged,Energy,Flurry of Bolts
2777718559080710,Tech,Elemental,Burning (Physical)
2777718559080448,Tech,Elemental,Incendiary Missile
2471998491984131,Force,Internal,Bleeding (Physical)
2471998491983872,Melee,Energy,Bite
2448474956103938,Ranged,Energy,Rapid Shot
2448474956103939,Ranged,Energy,Hammer Shot
3569624629116928,Ranged,Energy,Blast
813492575666176,Melee,Energy,Melee Attack
2811146289545216,Tech,Energy,Discharge
2877310260740096,Force,Kinetic,Gift of the Masters
2996250790068224,Ranged,Energy,Cannon Shot
3342287715172352,Force,Kinetic,Disturbance
3228209088823296,Tech,Energy,Replicated Backlash
2857295713140736,Tech,Elemental,Baradium Heave
2877043972767744,Melee,Energy,Arcing Slash
1973924019568896,Tech,Internal,Poisoned (Physical)
3555605855862784,Melee,Energy,Pound
2759288854413312,Tech,Kinetic,Jet Charge
2857437447061504,Melee,Energy,No Escape
814025151610880,Tech,Kinetic,3
3408417326628864,Tech,Elemental,Thermal Grenade
2516249540034560,Melee,Energy,Melee Attack
2449999669493760,Force,Kinetic,Courageous Call
3071532976832512,Tech,Kinetic,Rocket Punch
2900760782176256,Melee,Energy,Uppercut
2268919553327104,Ranged,Energy,Suppressive Fire
2471873937932288,Tech,Kinetic,Unload
2517967526953216,Tech,Internal,Bleeding (Physical)
1792173888503808,Tech,Energy,Prototype Electro-Stun Grenade
3348893374873600,Tech,Elemental,Cryo Grenade
2877331735576576,Ranged,Energy,Saturation Fire
2176972893454336,Tech,Kinetic,Laceration
2991590750552064,Tech,Kinetic,Tracer Missile
2163194638368768,Ranged,Energy,Aimed Blast
2510150686474240,Melee,Energy,Force Leap
3566987519197448,Tech,Internal,Poisoned (Physical)
2876910828781875,Tech,Elemental,Single Destruction
3390296859607040,Tech,Elemental,Full Charge Burst
2730323594969088,Ranged,Energy,Blast Attack
2814629508022272,Tech,Energy,Electric Discharge
2265019723022336,Tech,Kinetic,Fragmentation Grenade
3328286121787392,Melee,Energy,Maul
814020856643584,Tech,Kinetic,2
2854078782636032,Ranged,Energy,Hammer Shot
3258359759241216,Ranged,Energy,Flurry of Bolts
2767926033645568,Tech,Kinetic,Shockwave
3014551645716480,Force,Energy,Overload
3724045883277312,Melee,Energy,Impaling Strikes
2835700617576448,Force,Kinetic,Earth Spike
2302939989278720,Tech,Energy,Electric Discharge
975687720632320,Force,Kinetic,Wither
940155456192512,Tech,Kinetic,Toss
3331215289483264,Ranged,Energy,Hail of Bolts
3122819181314048,Melee,Energy,Frenzied Rage
2765701240586552,Tech,Kinetic,Shrapnel Wounds
2765701240586240,Tech,Kinetic,Explosive Shot
2522434292940800,Ranged,Energy,Flurry of Bolts
2878993887920385,Tech,Internal,Bleeding (Tech)
2274988342116352,Force,Kinetic,Apathy Bloom
2841752226496512,Melee,Energy,Shock Cables
2779616934625280,Force,Kinetic,Rock Throw
2819353972047872,Ranged,Energy,Missile Blast
3322049829273600,Force,Energy,Overcharge Beam
2815157788999680,Ranged,Energy,Ranged Attack
2772908195708928,Melee,Energy,Slash
2922501906628608,Tech,Elemental,Heat Beam
2960722820595971,Tech,Elemental,Shocked
961488558751744,Melee,Energy,Guardian Strike
811705869271304,Tech,Elemental,Burning (Physical)
3298783991431168,Melee,Energy,Shadow Strike
3428354564816896,Melee,Energy,Melee Attack
3690570908172288,Ranged,Energy,Ranged Attack
3250620228174092,Force,Energy,Shocked
2497802655498240,Melee,Energy,Ranged Attack
3249456292036864,Force,Kinetic,Crushed (Force) (Mental)
2922682295255040,Tech,Kinetic,Wynz-Tek Experimental Shockwave Device
2448775603814400,Melee,Energy,Sweeping Slash
3320430626603008,Force,Internal,Afflict
2050086674628608,Melee,Energy,Ravage
2071991007838208,Melee,Energy,Guardian Strike
3518750741496140,Tech,Elemental,Burning (Tech)
3518750741495808,Tech,Kinetic,Explosive Rockets
2876906533814582,Tech,Elemental,Single Destruction
2876906533814272,Tech,Elemental,Double Destruction
3234849108262912,Force,Kinetic,Wind Buffet
3590150277824512,Force,Kinetic,Force Crush
3288042278223872,Melee,Energy,Obliterate
3349121008140544,Force,Energy,Shocked
2052620705333248,Tech,Kinetic,Sever Tendon
881396008615936,Tech,Elemental,Ion Missile
2877993160540160,Tech,Kinetic,Heatseeker Missiles
2498129073012736,Tech,Elemental,Pheremone Trail
811912027701248,Force,Energy,Backlash
3010660405346304,Force,Kinetic,Corrosive Slime
2814900090961920,Tech,Elemental,Baradium Toss
2853838264467456,Tech,Kinetic,Explosive Round
2995404681510912,Melee,Energy,Slippery Slap
3237387433934848,Tech,Kinetic,Jet Charge
3210311960100864,Melee,Energy,Axe Toss
2777362076794880,Melee,Energy,Double Strike
3410131018580230,Tech,Kinetic,Shrapnel Wounds
3410131018579968,Tech,Kinetic,Mortar Round
2494216357806080,Tech,Kinetic,Standard Tech Kinetic Damage
845249563853093,Tech,Kinetic,Sabotage
2520437133148160,Tech,Energy,Shielded Attack
2961100777717760,Tech,Elemental,Shield Generator
3273718562291712,Melee,Energy,Ravage
3249748349812736,Melee,Energy,Sundering Assault
2627446243328000,Melee,Energy,Melee Attack
3412050868961280,Tech,Elemental,Pulse Cannon
2879079787266305,Tech,Elemental,Burning (Tech)
813526935404544,Melee,Energy,Melee Attack
2305667293511680,Force,Kinetic,Sonic Pulse
2996113351114752,Melee,Energy,Saber Throw
3709567548522496,Force,Energy,Photovoltaic Arc
2524152279859200,Ranged,Energy,Headshot
2508634563018752,Ranged,Energy,Missile Salvo
3765178785071104,Tech,Kinetic,V-2 Cartel Waste Grenade
3679799130193920,Melee,Energy,Force Leap
3569671873757184,Melee,Energy,Whirlwind Strike
2517984706822144,Melee,Energy,Melee Attack
3394699201085440,Ranged,Energy,Penetrating Blasts
2769802934353920,Tech,Elemental,Plasma Burst
2860516938612736,Tech,Elemental,Baradium Toss
3488780459704320,Ranged,Energy,Ranged Attack
3598594183528448,Tech,Kinetic,Rocket Punch
3705908236386304,Force,Energy,Unlimited Power
2529117262053376,Ranged,Energy,Hammer Shot
2777688494309637,Tech,Kinetic,Jet Charge
2777688494309376,Tech,Kinetic,Rocket Punch
1486075864285440,Force,Internal,Bleeding (Physical)
1486075864285184,Melee,Energy,Claw Attack
3037482476109824,Melee,Energy,Melee Attack
2821449916088320,Ranged,Energy,Blaster Volley
2837745022009602,Tech,Internal,Corrosive Smash
2837745022009344,Tech,Internal,Corrosive Smash
657190125830400,Tech,Internal,Incinerated
657190125830144,Tech,Energy,Ramjet Upgrade
3518686316986368,Ranged,Energy,Basic Attack
813999381807104,Tech,Kinetic,Scatter Gun Kit -Tier 1
3409546903027712,Melee,Energy,Spinning Strike
3174156925403136,Tech,Kinetic,Concussion Pulse
2790667885477888,Tech,Kinetic,Smash
2777911832608768,Tech,Kinetic,Heatseeker Missiles
3040982874456064,Ranged,Energy,Aimed Shot
3472631382671360,Melee,Energy,Attack
3765183080038400,Tech,Kinetic,V-3 Cartel Waste Grenade
2473484550668288,Force,Energy,Cloak of Pain
3594239086690304,Melee,Energy,Finishing Strike
2995731099025408,Tech,Energy,Asymptotic Gap
3211145183756288,Tech,Kinetic,Mighty Blow
3400853889220608,Ranged,Energy,Aimed Shot
2856853331509513,Force,Elemental,Shock Frozen
827103327027459,Tech,Elemental,Burning (Physical)
2508436994523136,Ranged,Energy,Missile Salvo
3068131362734080,Tech,Energy,Shockwave Strike
3759960399806464,Ranged,Energy,Ranged Attack
2901091494658321,Force,Internal,Bleeding (Physical)
2901091494658048,Melee,Energy,Horn Slam
2815952357949440,Ranged,Energy,Hammer Shot
3333289758687232,Melee,Energy,Master Strike
3276776579006464,Melee,Energy,Force Leap
3569646103953408,Melee,Energy,Pummel
2848430900642049,Force,Internal,Bleeding
2848430900641792,Melee,Energy,Bite
3264024821104640,Tech,Energy,Ion Blast
3445049102696448,Tech,Elemental,Jet Pack Exhaust
807698664783872,Tech,Internal,Shrap Bomb
3255202958278930,Force,Kinetic,Stunned
3410053709168640,Melee,Energy,Leeching Strike
3765195964940288,Tech,Kinetic,Wynz-Tek Chemical Sludge Applicator
837759140888576,Ranged,Energy,Snipe
3333800859795456,Force,Internal,Force Unleashed
813501165600768,Ranged,Energy,Head Laser Burst
2991573570682880,Melee,Energy,Rectractable Blade
2917481089859584,Tech,Kinetic,Punch
2922622165712896,Tech,Elemental,Wynz-Tek Rakata Cryo-Shock
1449684606386176,Force,Kinetic,Project Storm
3451848035926016,Force,Kinetic,Force Kick
2535516763324416,Melee,Energy,Sweep
3215865352814592,Melee,Energy,Melee Attack
2462072822563075,Force,Elemental,Burning (Physical)
2268313962938626,Force,Internal,Affliction (Force)
3460562524569600,Force,Kinetic,Focused Burst
3302258619973888,Force,Kinetic,Force Cyclone
3448059874770944,Force,Kinetic,Missile
2879238701056000,Tech,Kinetic,Missile Blast
3496292357505024,Melee,Energy,Claw
2472204650414080,Tech,Kinetic,Seismic Probe
2528378527678464,Force,Elemental,Drain Essense
3648299840045056,Tech,Elemental,Armor Melt
849480106639629,Tech,Energy,Shocked (Tech)
3510903836246016,Melee,Energy,Slash
2759344688988420,Tech,Internal,Poisoned (Tech)
3765200259907584,Tech,Kinetic,V-7 Cartel Waste Grenade
3404178193907712,Tech,Kinetic,V-6 Cartel Waste Grenade
3724032998375424,Melee,Energy,Sweeping Smash
2762982526287872,Force,Internal,Inciting Roar
814257079844864,Tech,Kinetic,Jet Charge
2448934517604352,Melee,Energy,Low Slash
3122810591379456,Melee,Energy,Melee Attack
3014538760814592,Force,Energy,Mad Strike
2853241264013312,Ranged,Energy,Wrist Laser
2922317223034880,Ranged,Energy,Ranged Attack
3487144077164544,Melee,Energy,Headcrack
2467673459916800,Force,Kinetic,Smash
2995636609744896,Melee,Energy,Polestrike
2275920350019584,Tech,Kinetic,Terminate
3365081106612224,Tech,Kinetic,Jet Charge
2490935002791936,Tech,Kinetic,Self Destruct
2778680631754752,Tech,Elemental,Incinerator
1280638988583168,Force,Elemental,Burning (Burning Blade)
3780696501911552,Tech,Elemental,Orbital Strike
